timestamp_unix,60,Ballen,30
1742122536,,93.0,
1742134700,,,
1742141586,93.0,,
1742141998,,94.0,
1742153282,,,
1742161463,,94.0,
1742161477,93.0,,
1742174522,,,
1742180921,,95.0,
1742181361,95.0,,
1742193122,,,
1742200383,,92.0,
1742201239,90.0,,
1742214361,,,
1742219840,,94.0,
1742221125,93.0,,
1742232951,,,
1742239309,,95.0,
1742241020,94.0,,
1742254191,,,
1742258766,,96.0,
1742260901,96.0,,
1742272798,,,
1742278213,,95.0,
1742280773,93.0,,
1742294038,,,
1742297653,,92.0,
1742300644,92.0,,
1742312634,,,
1742317118,,94.0,
1742320538,94.0,,
1742333873,,,
1742336579,,95.0,
1742340425,95.0,,
1742352468,,,
1742356030,,96.0,
1742360300,95.0,,
1742373707,,,
1742375474,,91.0,
1742380171,90.0,,
1742392313,,,
1742394931,,92.0,
1742400068,92.0,,
1742413540,,,
1742414405,,94.0,
1742419968,93.0,,
1742432137,,,
1742433870,,94.0,
1742439856,93.0,,
1742453326,,92.0,
1742453374,,,
1742459738,89.0,,
1742471957,,,
1742472782,,91.0,
1742479635,90.0,,
1742492267,,91.0,
1742493197,,,
1742499550,91.0,,
1742511748,,92.0,
1742511788,,,
1742519456,92.0,,
1742531222,,92.0,
1742533026,,,
1742539351,90.0,,
1742550688,,88.0,
1742551610,,,
1742559247,88.0,,
1742570174,,89.0,
1742572849,,,
1742579179,90.0,,
1742589673,,91.0,
1742591438,,,
1742599098,91.0,,
1742609157,,92.0,
1742612677,,,
1742619006,92.0,,
1742628632,,89.0,
1742631262,,,
1742638903,88.0,,
1742648117,,89.0,
1742652501,,,
1742658826,89.0,,
1742667617,,90.0,
1742671085,,,
1742678751,90.0,,
1742687109,,91.0,
1742692324,,,
1742698664,92.0,,
1742706589,,91.0,
1742710919,,,
1742718566,89.0,,
1742726063,,89.0,
1742732158,,,
1742738476,89.0,,
1742745551,,89.0,
1742750732,,,
1742758401,90.0,,
1742765045,,91.0,
1742771972,,,
1742778316,92.0,,
1742784530,,91.0,
1742798222,90.0,,
1742804007,,89.0,
1742818129,89.0,,
1742823490,,89.0,
1742838053,90.0,,
1742842987,,90.0,
1742857973,91.0,,
1742862479,,91.0,
1742877884,92.0,,
1742881960,,91.0,
1742897786,90.0,,
1742901437,,91.0,
1742917700,91.0,,
1742920915,,91.0,
1742937606,92.0,,
1742940394,,91.0,
1742957508,92.0,,
1742959870,,91.0,
1742977406,90.0,,
1742979343,,90.0,
1742989954,,,
1742997309,90.0,,
1742998819,,91.0,
1743011194,,,
1743017219,92.0,,
1743018302,,91.0,
1743029814,,,
1743037122,92.0,,
1743037779,,92.0,
1743051052,,,
1743057020,90.0,,
1743057251,,90.0,
1743069572,,,79.0
1743076721,,89.0,
1743076918,89.0,,
1743090800,,,82.0
1743096216,,91.0,
1743096839,90.0,,
1743109212,,,84.0
1743115704,,91.0,
1743116754,92.0,,
1743130441,,,85.0
1743135214,,92.0,
1743136659,92.0,,
1743148827,,,79.0
1743154730,,88.0,
1743156555,88.0,,
1743170056,,,79.0
1743174215,,89.0,
1743176470,89.0,,
1743188493,,,83.0
1743193717,,90.0,
1743196395,90.0,,
1743209721,,,83.0
1743213207,,91.0,
1743216311,90.0,,
1743228127,,,83.0
1743232689,,89.0,
1743236220,89.0,,
1743249356,,,80.0
1743252171,,88.0,
1743256134,89.0,,
1743267796,,,83.0
1743271674,,90.0,
1743276064,90.0,,
1743289025,,,84.0
1743291168,,91.0,
1743295981,91.0,,
1743307425,,,85.0
1743310648,,91.0,
1743315889,91.0,,
1743328653,,,84.0
1743330124,,90.0,
1743335793,91.0,,
1743347052,,,85.0
1743349602,,91.0,
1743355702,92.0,,
1743368281,,,86.0
1743369081,,92.0,
1743375605,92.0,,
1743386665,,,86.0
1743388552,,92.0,
1743395505,92.0,,
1743407893,,,84.0
1743408022,,90.0,
1743415402,90.0,,
1743426294,,,84.0
1743427495,,90.0,
1743435308,91.0,,
1743446981,,91.0,
1743447522,,,85.0
1743455219,92.0,,
1743465912,,,87.0
1743466458,,92.0,
1743475123,93.0,,
1743485928,,92.0,
1743487141,,,86.0
1743495018,89.0,,
1743505391,,89.0,
1743505536,,,82.0
1743514915,90.0,,
1743524879,,90.0,
1743526765,,,84.0
1743534836,91.0,,
1743544368,,91.0,
1743545177,,,86.0
1743554748,92.0,,
1743563845,,92.0,
1743566405,,,87.0
1743574649,91.0,,
1743583313,,88.0,
1743584801,,,79.0
1743594546,89.0,,
1743602793,,89.0,
1743606029,,,82.0
1743614472,90.0,,
1743622296,,90.0,
1743624469,,,84.0
1743634396,91.0,,
1743641788,,91.0,
1743645697,,,86.0
1743654307,92.0,,
1743661265,,91.0,
1743664093,,,83.0
1743674209,89.0,,
1743680737,,88.0,
1743685322,,,80.0
1743694122,89.0,,
1743700235,,89.0,
1743703768,,,83.0
1743714051,90.0,,
1743719736,,90.0,
1743724996,,,84.0
1743733971,91.0,,
1743739234,,91.0,
1743743397,,,84.0
1743753882,87.0,,
1743758714,,85.0,
1743764637,,,77.0
1743773798,87.0,,
1743778215,,86.0,
1743783109,,,79.0
1743793749,89.0,,
1743797739,,88.0,
1743804337,,,82.0
1743813689,90.0,,
1743817247,,90.0,
1743822781,,,84.0
1743833615,90.0,,
1743836741,,89.0,
1743844009,,,79.0
1743853530,88.0,,
1743856227,,88.0,
1743862461,,,80.0
1743873464,90.0,,
1743875737,,90.0,
1743883690,,,84.0
1743893393,92.0,,
1743895235,,91.0,
1743902102,,,86.0
1743913306,92.0,,
1743914716,,92.0,
1743923331,,,84.0
1743933207,89.0,,
1743934186,,88.0,
1743941743,,,82.0
1743953121,90.0,,
1743953674,,90.0,
1743962972,,,84.0
1743973044,92.0,,
1743973169,,91.0,
1743981378,,,87.0
1743992650,,92.0,
1743992954,92.0,,
1744002606,,,87.0
1744012120,,89.0,
1744012853,89.0,,
1744021006,,,80.0
1744031592,,88.0,
1744032755,89.0,,
1744042234,,,83.0
1744051095,,90.0,
1744052684,90.0,,
1744060661,,,85.0
1744070585,,91.0,
1744072613,92.0,,
1744081890,,,86.0
1744090062,,91.0,
1744092522,91.0,,
1744100277,,,79.0
1744109532,,87.0,
1744112423,88.0,,
1744121517,,,80.0
1744129030,,88.0,
1744132353,89.0,,
1744139957,,,83.0
1744148542,,90.0,
1744152282,91.0,,
1744161185,,,85.0
1744168032,,91.0,
1744172199,91.0,,
1744179592,,,84.0
1744187509,,88.0,
1744192108,89.0,,
1744200820,,,80.0
1744206992,,89.0,
1744212035,90.0,,
1744219259,,,83.0
1744226493,,90.0,
1744231962,90.0,,
1744240487,,,84.0
1744245982,,90.0,
1744251879,91.0,,
1744258899,,,84.0
1744265465,,89.0,
1744271792,90.0,,
1744280127,,,83.0
1744284947,,89.0,
1744291705,90.0,,
1744298550,,,83.0
1744304433,,89.0,
1744311622,91.0,,
1744319778,,,85.0
1744323922,,91.0,
1744331546,92.0,,
1744338183,,,85.0
1744343402,,91.0,
1744351457,90.0,,
1744359411,,,82.0
1744362878,,87.0,
1744371365,88.0,,
1744377847,,,79.0
1744382366,,88.0,
1744391292,89.0,,
1744399076,,,82.0
1744401873,,89.0,
1744411224,90.0,,
1744417516,,,83.0
1744421373,,89.0,
1744431147,90.0,,
1744438745,,,82.0
1744440865,,87.0,
1744451065,85.0,,
1744457209,,,76.0
1744460355,,85.0,
1744471011,87.0,,
1744478438,,,78.0
1744479886,,86.0,
1744490970,88.0,,
1744496922,,,80.0
1744499407,,88.0,
1744510913,89.0,,
1744518150,,,79.0
1744518914,,87.0,
1744530846,87.0,,
1744536619,,,77.0
1744538417,,86.0,
1744550784,87.0,,
1744557848,,,78.0
1744557934,,86.0,
1744570734,88.0,,
1744576335,,,79.0
1744577455,,87.0,
1744590679,89.0,,
1744596968,,88.0,
1744597564,,,80.0
1744610616,88.0,,
1744616027,,,77.0
1744616473,,86.0,
1744630549,86.0,,
1744635979,,85.0,
1744637256,,,77.0
1744650508,88.0,,
1744655504,,87.0,
1744655752,,,79.0
1744675023,,88.0,
1744676981,,,80.0
1744690505,89.0,,
1744694531,,87.0,
1744695442,,,80.0
1744710439,84.0,,
1744714033,,83.0,
1744716671,,,75.0
1744730395,85.0,,
1744733573,,86.0,
1744735201,,,77.0
1744750371,87.0,,
1744756442,,,79.0
1744770328,89.0,,
1744772752,,87.0,
1744774921,,,80.0
1744790272,86.0,,
1744792265,,84.0,
1744796149,,,74.0
1744810219,85.0,,
1744811788,,84.0,
1744814691,,,76.0
1744830209,88.0,,
1744831343,,86.0,
1744835919,,,80.0
1744850170,90.0,,
1744850872,,88.0,
1744854403,,,82.0
1744870380,,88.0,
1744875631,,,83.0
1744889882,,88.0,
1744894081,,,83.0
1744909383,,89.0,
1744915310,,,84.0
1744928881,,89.0,
1744933740,,,85.0
1744948372,,89.0,
1744954968,,,85.0
1744967859,,89.0,
1744973386,,,85.0
1744987347,,89.0,
1744994615,,,86.0
1745006834,,90.0,
1745013026,,,86.0
1745026319,,90.0,
1745034254,,,86.0
1745045800,,89.0,
1745052663,,,84.0
1745065294,,88.0,
1745073891,,,84.0
1745084792,,89.0,
1745091215,92.0,,
1745092321,,,86.0
1745104285,,91.0,
1745111169,92.0,,
1745113549,,,87.0
1745123768,,91.0,
1745131075,90.0,,
1745131952,,,82.0
1745143248,,85.0,
1745150984,87.0,,
1745153181,,,79.0
1745162755,,87.0,
1745170929,,,
1745171663,,,82.0
1745182275,,88.0,
1745192892,,,83.0
1745201784,,89.0,
1745211340,,,83.0
1745221285,,86.0,
1745232568,,,77.0
1745251066,,,80.0
1745260430,,88.0,
1745272295,,,82.0
1745279946,,88.0,
1745290756,,,82.0
1745299452,,88.0,
1745311985,,,80.0
1745318956,,86.0,
1745330462,,,80.0
1745338471,,88.0,
1745351691,,,83.0
1745357986,,89.0,
1745370147,,,84.0
1745377489,,89.0,
1745391375,,,80.0
1745396988,,87.0,
1745409849,,,80.0
1745416497,,87.0,
1745431077,,,82.0
1745436016,,89.0,
1745449545,,,84.0
1745455527,,89.0,
1745470773,,,83.0
1745475031,,89.0,
1745489230,,,82.0
1745494533,,88.0,
1745510458,,,83.0
1745514042,,89.0,
1745528912,,,84.0
1745533548,,90.0,
1745550140,,,85.0
1745553047,,91.0,
1745568570,,,82.0
1745572537,,88.0,
1745589799,,,82.0
1745592038,,89.0,
1745608264,,,84.0
1745611553,,90.0,
1745629493,,,86.0
1745631055,,91.0,
1745647912,,,83.0
1745650544,,88.0,
1745669141,,,79.0
1745670032,,87.0,
1745687633,,,83.0
1745689562,,89.0,
1745708861,,,85.0
1745709079,,91.0,
1745727286,,,86.0
1745728576,,91.0,
1745748063,,85.0,
1745748514,,,77.0
1745767004,,,80.0
1745767580,,88.0,
1745787109,,89.0,
1745788233,,,83.0
1745806618,,90.0,
1745806679,,,85.0
1745826114,,86.0,
1745827907,,,77.0
1745845617,,85.0,
1745846408,,,77.0
1745865168,,88.0,
1745867636,,,80.0
1745884697,,89.0,
1745886120,,,82.0
1745904209,,88.0,
1745907348,,,79.0
1745923715,,84.0,
1745925853,,,74.0
1745943261,,86.0,
1745947082,,,77.0
1745962810,,87.0,
1745965603,,,79.0
1745982339,,88.0,
1745986832,,,80.0
1746001856,,82.0,
1746005344,,,70.0
1746021389,,84.0,
1746026573,,,74.0
1746040965,,85.0,
1746045143,,,77.0
1746060515,,87.0,
1746066371,,,79.0
1746080048,,85.0,
1746084887,,,71.0
1746099575,,81.0,
1746106115,,,70.0
1746119159,,83.0,
1746124733,,,74.0
1746138735,,85.0,
1746145961,,,76.0
1746158289,,85.0,
1746164504,,,74.0
1746177834,,81.0,
1746185732,,,71.0
1746197399,,84.0,
1746204316,,,75.0
1746216965,,86.0,
1746225545,,,78.0
1746236506,,87.0,
1746244039,,,79.0
1746256030,,85.0,
1746265268,,,75.0
1746275550,,85.0,
1746283786,,,77.0
1746295096,,87.0,
1746305014,,,79.0
1746314627,,88.0,
1746323484,,,82.0
1746334138,,88.0,
1746344713,,,78.0
1746353642,,86.0,
1746363187,,,78.0
1746373162,,87.0,
1746384415,,,82.0
1746392682,,88.0,
1746402867,,,83.0
1746412189,,88.0,
1746424096,,,82.0
1746431686,,86.0,
1746442545,,,79.0
1746451191,,86.0,
1746463773,,,82.0
1746470708,,88.0,
1746482221,,,83.0
1746490225,,89.0,
1746503449,,,84.0
1746509721,,88.0,
1746521870,,,79.0
1746529209,,86.0,
1746543098,,,80.0
1746548719,,87.0,
1746561555,,,83.0
1746568232,,88.0,
1746582783,,,86.0
1746587733,,89.0,
1746601203,,,83.0
1746607224,,85.0,
1746622431,,,79.0
1746626725,,85.0,
1746640907,,,83.0
1746646251,,88.0,
1746662135,,,85.0
1746665762,,89.0,
1746680555,,,85.0
1746685258,,87.0,
1746701783,,,78.0
1746704749,,85.0,
1746720257,,,80.0
1746724270,,86.0,
1746741486,,,84.0
1746743790,,88.0,
1746759918,,,84.0
1746763294,,88.0,
1746781147,,,75.0
1746782789,,82.0,
1746799646,,,77.0
1746802310,,85.0,
1746820875,,,80.0
1746821856,,86.0,
1746839346,,,83.0
1746841379,,88.0,
1746860575,,,77.0
1746860888,,84.0,
1746879088,,,73.0
1746880398,,82.0,
1746899964,,84.0,
1746900317,,,76.0
1746918840,,,79.0
1746919515,,85.0,
1746939043,,86.0,
1746940069,,,79.0
1746958561,,79.0,
1746958592,,,69.0
1746978122,,82.0,
1746979820,,,74.0
1746997697,,84.0,
1746998379,,,77.0
1747017242,,85.0,
1747019619,,,79.0
1747036768,,81.0,
1747038107,,,69.0
1747056300,,81.0,
1747059335,,,71.0
1747075884,,84.0,
1747077913,,,76.0
1747095439,,85.0,
1747099142,,,78.0
1747114971,,84.0,
1747117623,,,74.0
1747134487,,79.0,
1747138851,,,69.0
1747154059,,82.0,
1747157442,,,73.0
1747173629,,84.0,
1747178671,,,76.0
1747193173,,84.0,
1747197172,,,78.0
1747212701,,79.0,
1747218401,,,69.0
1747232249,,81.0,
1747236984,,,74.0
1747251831,,83.0,
1747258213,,,77.0
1747271383,,84.0,
1747276718,,,79.0
1747290914,,82.0,
1747297947,,,71.0
1747310438,,80.0,
1747316494,,,74.0
1747330010,,83.0,
1747337723,,,77.0
1747349566,,85.0,
1747356215,,,80.0
1747369098,,85.0,
1747377455,,,76.0
1747388615,,81.0,
1747395955,,,73.0
1747408158,,82.0,
1747417183,,,77.0
1747427715,,85.0,
1747435685,,,80.0
1747447246,,86.0,
1747456914,,,80.0
1747466758,,83.0,
1747475384,,,75.0
1747486273,,84.0,
1747496612,,,78.0
1747505813,,85.0,
1747515091,,,80.0
1747525336,,86.0,
1747536320,,,80.0
1747544920,,85.0,
1747554772,,,76.0
1747564428,,82.0,
1747576000,,,76.0
1747583961,,84.0,
1747594500,,,78.0
1747603497,,85.0,
1747615728,,,80.0
1747623018,,85.0,
1747634184,,,77.0
1747642529,,82.0,
1747655413,,,73.0
1747662053,,82.0,
1747673935,,,76.0
1747681602,,84.0,
1747695163,,,77.0
1747701140,,84.0,
1747713637,,,78.0
1747720663,,83.0,
1747734865,,,68.0
1747740183,,79.0,
1747753433,,,70.0
1747759752,,82.0,
1747774661,,,74.0
1747779319,,84.0,
1747793171,,,78.0
1747798859,,85.0,
1747814400,,,74.0
1747818379,,80.0,
1747832936,,,74.0
1747837920,,82.0,
1747854164,,,78.0
1747857484,,84.0,
1747872663,,,80.0
1747877022,,85.0,
1747893892,,,79.0
1747896540,,84.0,
1747912358,,,79.0
1747916055,,85.0,
1747933586,,,83.0
1747935577,,86.0,
1747952009,,,85.0
1747955083,,88.0,
1747973237,,,85.0
1747974574,,87.0,
1747991645,,,79.0
1747994060,,84.0,
1748012874,,,82.0
1748013567,,86.0,
1748031305,,,85.0
1748033078,,87.0,
1748052533,,,85.0
1748052573,,87.0,
1748070930,,,80.0
1748072060,,85.0,
1748091554,,84.0,
1748092158,,,79.0
1748110614,,,82.0
1748111075,,85.0,
1748130661,,86.0,
1748131843,,,82.0
1748150165,,85.0,
1748150272,,,80.0
1748169671,,83.0,
1748171501,,,77.0
1748189192,,84.0,
1748189969,,,78.0
1748208716,,85.0,
1748211198,,,82.0
1748228230,,85.0,
1748229634,,,80.0
1748247735,,82.0,
1748250862,,,75.0
1748267254,,83.0,
1748269350,,,77.0
1748286794,,85.0,
1748290578,,,79.0
1748306320,,85.0,
1748309037,,,79.0
1748325832,,84.0,
1748330265,,,77.0
1748345349,,83.0,
1748348737,,,76.0
1748364876,,84.0,
1748369966,,,77.0
1748384404,,84.0,
1748388433,,,78.0
1748403923,,84.0,
1748409661,,,79.0
1748423440,,84.0,
1748428131,,,79.0
1748442967,,85.0,
1748449359,,,80.0
1748467818,,,83.0
1748482119,,86.0,
1748489047,,,83.0
1748501621,,84.0,
1748507480,,,79.0
1748521128,,84.0,
1748528708,,,80.0
1748540651,,85.0,
1748547169,,,80.0
1748560170,,85.0,
1748568397,,,80.0
1748579687,,81.0,
1748586860,,,77.0
1748608088,,,74.0
1748618822,,82.0,
1748626626,,,76.0
1748638378,,84.0,
1748647854,,,77.0
1748657921,,84.0,
1748666356,,,76.0
1748677456,,80.0,
1748687584,,,69.0
1748697004,,79.0,
1748706186,,,71.0
1748716593,,82.0,
1748727414,,,74.0
1748736176,,83.0,
1748745964,,,74.0
1748755732,,82.0,
1748767193,,,71.0
1748775281,,81.0,
1748785758,,,71.0
1748794845,,82.0,
1748806986,,,74.0
1748814408,,84.0,
1748825513,,,76.0
1748833955,,84.0,
1748846742,,,71.0
1748853561,,79.0,
1748865295,,,69.0
1748873113,,81.0,
1748886523,,,74.0
1748892689,,84.0,
1748905048,,,76.0
1748912236,,85.0,
1748926277,,,76.0
1748931764,,82.0,
1748944794,,,67.0
1748951290,,79.0,
1748966022,,,69.0
1748970867,,81.0,
1748984595,,,73.0
1748990438,,83.0,
1749005824,,,74.0
1749009989,,82.0,
1749024348,,,68.0
1749029527,,79.0,
1749045576,,,68.0
1749049086,,80.0,
1749064160,,,70.0
1749068663,,82.0,
1749085389,,,73.0
1749088220,,82.0,
1749103911,,,73.0
1749107763,,81.0,
1749125140,,,74.0
1749127307,,81.0,
1749143682,,,76.0
1749146867,,82.0,
1749164910,,,78.0
1749166411,,83.0,
1749183400,,,78.0
1749185944,,83.0,
1749204629,,,74.0
1749205472,,80.0,
1749223166,,,75.0
1749225022,,82.0,
1749244394,,,77.0
1749244578,,83.0,
1749262896,,,78.0
1749264119,,84.0,
1749283649,,82.0,
1749284124,,,76.0
1749302630,,,77.0
1749303196,,83.0,
1749322736,,84.0,
1749323858,,,79.0
1749342262,,85.0,
1749342326,,,79.0
1749361779,,85.0,
1749363555,,,79.0
1749381294,,85.0,
1749382009,,,79.0
1749400812,,86.0,
1749403238,,,82.0
1749420322,,86.0,
1749421662,,,84.0
1749439823,,86.0,
1749442890,,,83.0
1749459317,,84.0,
1749461314,,,78.0
1749478828,,84.0,
1749482543,,,79.0
1749498355,,85.0,
1749501003,,,80.0
1749517872,,85.0,
1749522231,,,82.0
1749537381,,85.0,
1749540667,,,79.0
1749556892,,85.0,
1749561896,,,79.0
1749576410,,85.0,
1749580345,,,80.0
1749595928,,86.0,
1749601574,,,80.0
1749615435,,81.0,
1749620002,,,79.0
1749641231,,,73.0
1749654585,,82.0,
1749659758,,,76.0
1749674144,,85.0,
1749680987,,,78.0
1749693678,,85.0,
1749699449,,,78.0
1749713196,,80.0,
1749720677,,,76.0
1749732723,,78.0,
1749739262,,,68.0
1749752322,,81.0,
1749760491,,,73.0
1749771898,,83.0,
1749779029,,,77.0
1749791448,,82.0,
1749800258,,,80.0
1749810986,,75.0,
1749818862,,,67.0
1749830582,,79.0,
1749840090,,,71.0
1749850193,,81.0,
1749858691,,,74.0
1749869774,,82.0,
1749879920,,,73.0
1749889334,,76.0,
1749898538,,,73.0
1749908915,,76.0,
1749919766,,,70.0
1749928559,,79.0,
1749938434,,,71.0
1749948173,,81.0,
1749959662,,,73.0
1749967753,,82.0,
1749978232,,,73.0
1749987322,,82.0,
1749999461,,,74.0
1750006887,,82.0,
1750018002,,,76.0
1750026448,,84.0,
1750039230,,,78.0
1750045991,,84.0,
1750057722,,,78.0
1750065524,,82.0,
1750078950,,,74.0
1750085073,,82.0,
1750097489,,,76.0
1750104634,,84.0,
1750118718,,,77.0
1750124185,,85.0,
1750137213,,,76.0
1750143722,,81.0,
1750158442,,,76.0
1750163265,,78.0,
1750177069,,,69.0
1750182871,,81.0,
1750198298,,,71.0
1750202464,,82.0,
1750216858,,,73.0
1750222032,,82.0,
1750238087,,,74.0
1750241587,,76.0,
1750256730,,,75.0
1750261184,,79.0,
1750277959,,,69.0
1750280797,,82.0,
1750296546,,,74.0
1750300380,,83.0,
1750317774,,,82.0
1750319938,,80.0,
1750336364,,,79.0
1750339499,,80.0,
1750357592,,,74.0
1750359101,,83.0,
1750376145,,,77.0
1750378675,,85.0,
1750397374,,,79.0
1750398221,,84.0,
1750415931,,,76.0
1750417758,,78.0,
1750437159,,,71.0
1750437358,,81.0,
1750455775,,,73.0
1750456961,,83.0,
1750476535,,84.0,
1750477004,,,75.0
1750495569,,,73.0
1750496087,,76.0,
1750515669,,78.0,
1750516797,,,73.0
1750535310,,80.0,
1750535493,,,68.0
1750554917,,82.0,
1750556721,,,70.0
1750574496,,79.0,
1750575319,,,74.0
1750594073,,76.0,
1750596548,,,69.0
1750613717,,79.0,
1750615284,,,64.0
1750633352,,82.0,
1750636513,,,68.0
1750652943,,82.0,
1750655107,,,69.0
1750672510,,82.0,
1750676335,,,69.0
1750692088,,84.0,
1750694890,,,73.0
1750711645,,85.0,
1750716119,,,74.0
1750731184,,85.0,
1750734609,,,74.0
1750750716,,82.0,
1750755838,,,80.0
1750770257,,83.0,
1750774363,,,76.0
1750789817,,84.0,
1750795592,,,74.0
1750809368,,84.0,
1750814118,,,76.0
1750828916,,82.0,
1750835346,,,78.0
1750848469,,80.0,
1750853928,,,75.0
1750868048,,81.0,
1750875156,,,70.0
1750887635,,82.0,
1750893745,,,70.0
1750907203,,82.0,
1750914973,,,83.0
1750926762,,79.0,
1750933557,,,80.0
1750946337,,81.0,
1750954786,,,77.0
1750965921,,83.0,
1750973369,,,76.0
1750985490,,84.0,
1750994598,,,75.0
1751005047,,84.0,
1751013136,,,85.0
1751024597,,84.0,
1751034364,,,78.0
1751044149,,85.0,
1751052898,,,84.0
1751063700,,86.0,
1751074126,,,80.0
1751083240,,85.0,
1751092640,,,83.0
1751102777,,81.0,
1751113868,,,78.0
1751122344,,81.0,
1751132488,,,80.0
1751141935,,82.0,
1751153716,,,79.0
1751161515,,84.0,
1751172301,,,80.0
1751181082,,81.0,
1751193530,,,75.0
1751200658,,79.0,
1751212191,,,77.0
1751220267,,82.0,
1751233419,,,70.0
1751239863,,84.0,
1751251996,,,74.0
1751259431,,84.0,
1751273225,,,70.0
1751278983,,76.0,
1751291902,,,71.0
1751298594,,79.0,
1751313130,,,74.0
1751318227,,82.0,
1751331773,,,70.0
1751337824,,83.0,
1751353001,,,73.0
1751357396,,76.0,
1751371708,,,65.0
1751376988,,76.0,
1751392936,,,70.0
1751396659,,79.0,
1751411670,,,73.0
1751416298,,81.0,
1751432898,,,73.0
1751435906,,79.0,
1751451636,,,60.0
1751455505,,72.0,
1751472864,,,66.0
1751475188,,76.0,
1751491663,,,70.0
1751494864,,79.0,
1751512891,,,74.0
1751514493,,80.0,
1751531549,,,69.0
1751534094,,77.0,
1751552788,,,70.0
1751553701,,79.0,
1751571474,,,74.0
1751573331,,81.0,
1751592702,,,77.0
1751592928,,82.0,
1751611300,,,73.0
1751612501,,79.0,
1751632075,,78.0,
1751632528,,,69.0
1751651238,,,73.0
1751651706,,80.0,
1751671316,,82.0,
1751672467,,,74.0
1751690896,,82.0,
1751691071,,,75.0
1751710465,,79.0,
1751712300,,,71.0
1751730056,,80.0,
1751730953,,,73.0
1751749656,,82.0,
1751752181,,,75.0
1751769239,,82.0,
1751770785,,,76.0
1751788806,,80.0,
1751792014,,,74.0
1751808382,,81.0,
1751810628,,,76.0
1751827964,,82.0,
1751831857,,,74.0
1751847529,,83.0,
1751850417,,,78.0
1751867080,,82.0,
1751871646,,,76.0
1751886632,,81.0,
1751890219,,,77.0
1751906203,,83.0,
1751911448,,,70.0
1751925758,,85.0,
1751929964,,,73.0
1751945292,,85.0,
1751951192,,,83.0
1751964815,,82.0,
1751969682,,,78.0
1751984348,,83.0,
1751990911,,,80.0
1752003902,,84.0,
1752009424,,,77.0
1752023439,,84.0,
1752030652,,,82.0
1752042968,,83.0,
1752049145,,,77.0
1752062500,,81.0,
1752070373,,,77.0
1752082062,,82.0,
1752088930,,,79.0
1752101621,,84.0,
1752110159,,,80.0
1752121164,,83.0,
1752128665,,,78.0
1752140701,,80.0,
1752149894,,,76.0
1752160261,,81.0,
1752168470,,,78.0
1752179832,,82.0,
1752189698,,,79.0
1752199389,,83.0,
1752208225,,,84.0
1752218935,,79.0,
1752229454,,,77.0
1752238492,,78.0,
1752248079,,,79.0
1752258091,,81.0,
1752269308,,,83.0
1752277676,,82.0,
1752287876,,,85.0
1752297240,,82.0,
1752309104,,,85.0
1752316791,,82.0,
1752327644,,,84.0
1752336341,,83.0,
1752348873,,,86.0
1752355895,,84.0,
1752367396,,,86.0
1752375439,,84.0,
1752388624,,,84.0
1752394980,,81.0,
1752407170,,,82.0
1752414530,,81.0,
1752428398,,,83.0
1752434100,,82.0,
1752446950,,,85.0
1752453658,,84.0,
1752468178,,,84.0
1752473205,,82.0,
1752486728,,,78.0
1752492754,,79.0,
1752507957,,,78.0
1752512331,,81.0,
1752526555,,,80.0
1752531913,,82.0,
1752547783,,,82.0
1752551480,,83.0,
1752566328,,,79.0
1752571035,,81.0,
1752587556,,,82.0
1752590593,,82.0,
1752606093,,,82.0
1752610151,,84.0,
1752627321,,,83.0
1752629696,,84.0,
1752645812,,,83.0
1752649231,,82.0,
1752667041,,,82.0
1752668768,,83.0,
1752685557,,,84.0
1752688318,,84.0,
1752706786,,,80.0
1752707860,,85.0,
1752725259,,,89.0
1752727389,,85.0,
1752746488,,,88.0
1752746915,,84.0,
1752764974,,,88.0
1752766446,,84.0,
1752785984,,84.0,
1752786202,,,88.0
1752804694,,,88.0
1752805530,,85.0,
1752825066,,82.0,
1752825922,,,84.0
1752844478,,,83.0
1752844616,,82.0,
1752864193,,84.0,
1752865706,,,85.0
1752883759,,85.0,
1752884253,,,86.0
1752903311,,85.0,
1752905481,,,84.0
1752922859,,81.0,
1752924066,,,77.0
1752942453,,82.0,
1752945294,,,80.0
1752962051,,84.0,
1752963909,,,83.0
1752981629,,84.0,
1752985137,,,82.0
1753001195,,81.0,
1753003730,,,75.0
1753020773,,81.0,
1753024959,,,76.0
1753040382,,84.0,
1753043606,,,80.0
1753059971,,85.0,
1753064834,,,82.0
1753079539,,84.0,
1753083407,,,80.0
1753099102,,84.0,
1753104635,,,80.0
1753118672,,85.0,
1753123208,,,83.0
1753138237,,86.0,
1753144436,,,85.0
1753157784,,86.0,
1753162958,,,83.0
1753177326,,85.0,
1753184186,,,82.0
1753196885,,86.0,
1753202735,,,83.0
1753216440,,87.0,
1753223963,,,84.0
1753235983,,87.0,
1753242473,,,84.0
1753255520,,85.0,
1753263702,,,80.0
1753275064,,85.0,
1753282246,,,82.0
1753294626,,86.0,
1753303474,,,83.0
1753314177,,87.0,
1753321990,,,87.0
1753333717,,86.0,
1753343218,,,83.0
1753353256,,83.0,
1753361783,,,83.0
1753372830,,85.0,
1753383012,,,84.0
1753392406,,86.0,
1753401564,,,86.0
1753411966,,86.0,
1753422793,,,86.0
1753431514,,85.0,
1753441336,,,83.0
1753451066,,85.0,
1753462564,,,85.0
1753470644,,86.0,
1753481113,,,86.0
1753490199,,88.0,
